scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
SJF,171,Gin and Tonic,40,1778884793474,1778884793495,1778884793535,21,21,61,0
SJF,23,Gin and Tonic,40,1778884793501,1778884793536,1778884793577,35,35,76,0
SJF,176,Beer,25,1778884793572,1778884793578,1778884793603,6,6,31,0
SJF,213,Bloody Mary,70,1778884769144,1778884793605,1778884793675,24461,24461,24531,0
SJF,230,Bloody Mary,70,1778884769275,1778884793677,1778884793747,24402,24402,24472,0
SJF,129,Bloody Mary,70,1778884769306,1778884793748,1778884793818,24442,24442,24512,0
SJF,278,Bloody Mary,70,1778884769778,1778884793820,1778884793890,24042,24042,24112,0
SJF,282,Bloody Mary,70,1778884769810,1778884793892,1778884793962,24082,24082,24152,0
SJF,230,Beer,25,1778884793897,1778884793963,1778884793989,66,66,92,0
SJF,187,Bloody Mary,70,1778884769848,1778884793990,1778884794060,24142,24142,24212,0
SJF,278,Tequila shot,20,1778884794040,1778884794062,1778884794082,22,22,42,0
SJF,287,Bloody Mary,70,1778884769896,1778884794084,1778884794154,24188,24188,24258,0
SJF,230,Gin and Tonic,40,1778884794089,1778884794156,1778884794196,67,67,107,0
SJF,183,Bloody Mary,70,1778884769922,1778884794198,1778884794268,24276,24276,24346,0
SJF,187,Martini,60,1778884794211,1778884794270,1778884794330,59,59,119,0
SJF,287,Red Wine,25,1778884794304,1778884794331,1778884794357,27,27,53,0
SJF,230,Cider,25,1778884794306,1778884794358,1778884794383,52,52,77,0
SJF,301,Bloody Mary,70,1778884770022,1778884794385,1778884794455,24363,24363,24433,0
SJF,187,Vodka shot,20,1778884794440,1778884794457,1778884794477,17,17,37,0
SJF,183,White Wine,25,1778884794418,1778884794479,1778884794504,61,61,86,0
SJF,230,Cider,25,1778884794484,1778884794506,1778884794531,22,22,47,0
SJF,287,Beer,25,1778884794507,1778884794533,1778884794558,26,26,51,0
SJF,312,Bloody Mary,70,1778884770090,1778884794560,1778884794630,24470,24470,24540,0
SJF,301,Gin and Tonic,40,1778884794605,1778884794632,1778884794672,27,27,67,0
SJF,230,Gin and Tonic,40,1778884794631,1778884794674,1778884794714,43,43,83,0
SJF,224,Bloody Mary,70,1778884770358,1778884794716,1778884794786,24358,24358,24428,0
SJF,301,Martini,60,1778884794782,1778884794788,1778884794848,6,6,66,0
SJF,312,Cosmopolitan,65,1778884794780,1778884794850,1778884794915,70,70,135,0
SJF,335,Bloody Mary,70,1778884770417,1778884794917,1778884794987,24500,24500,24570,0
SJF,312,Tequila shot,20,1778884794965,1778884794989,1778884795009,24,24,44,0
SJF,272,Bloody Mary,70,1778884771025,1778884795011,1778884795081,23986,23986,24056,0
SJF,370,Bloody Mary,70,1778884771054,1778884795083,1778884795153,24029,24029,24099,0
SJF,335,Gin and Tonic,40,1778884795137,1778884795154,1778884795195,17,17,58,0
SJF,378,Bloody Mary,70,1778884771277,1778884795196,1778884795267,23919,23919,23990,0
SJF,207,Bloody Mary,70,1778884771331,1778884795269,1778884795339,23938,23938,24008,0
SJF,335,Vodka shot,20,1778884795305,1778884795341,1778884795361,36,36,56,0
SJF,371,Bloody Mary,70,1778884772354,1778884795363,1778884795433,23009,23009,23079,0
SJF,316,Bloody Mary,70,1778884772752,1778884795434,1778884795504,22682,22682,22752,0
SJF,172,Bloody Mary,70,1778884774790,1778884795506,1778884795576,20716,20716,20786,0
SJF,269,Bloody Mary,70,1778884774886,1778884795578,1778884795648,20692,20692,20762,0
SJF,371,Draft Beer,50,1778884795583,1778884795649,1778884795700,66,66,117,0
SJF,316,Beer,25,1778884795655,1778884795701,1778884795727,46,46,72,0
SJF,172,Cosmopolitan,65,1778884795726,1778884795728,1778884795794,2,2,68,0
SJF,173,Bloody Mary,70,1778884775204,1778884795795,1778884795865,20591,20591,20661,0
SJF,316,Gin and Tonic,40,1778884795827,1778884795867,1778884795907,40,40,80,0
SJF,172,Gin and Tonic,40,1778884795844,1778884795909,1778884795949,65,65,105,0
SJF,284,Bloody Mary,70,1778884775281,1778884795951,1778884796021,20670,20670,20740,0
SJF,173,Vodka shot,20,1778884796016,1778884796023,1778884796043,7,7,27,0
SJF,382,Bloody Mary,70,1778884775884,1778884796045,1778884796116,20161,20161,20232,0
SJF,80,Bloody Mary,70,1778884775950,1778884796117,1778884796187,20167,20167,20237,0
SJF,284,Cosmopolitan,65,1778884796172,1778884796189,1778884796255,17,17,83,0
SJF,188,Bloody Mary,70,1778884777195,1778884796256,1778884796326,19061,19061,19131,0
SJF,382,White Wine,25,1778884796266,1778884796328,1778884796353,62,62,87,0
SJF,80,Gin and Tonic,40,1778884796338,1778884796354,1778884796394,16,16,56,0
SJF,245,Bloody Mary,70,1778884777444,1778884796396,1778884796466,18952,18952,19022,0
SJF,262,Bloody Mary,70,1778884777626,1778884796467,1778884796537,18841,18841,18911,0
SJF,382,Cider,25,1778884796503,1778884796539,1778884796564,36,36,61,0
SJF,309,Bloody Mary,70,1778884778528,1778884796566,1778884796636,18038,18038,18108,0
SJF,7,Bloody Mary,70,1778884779817,1778884796638,1778884796708,16821,16821,16891,0
SJF,62,Bloody Mary,70,1778884780149,1778884796710,1778884796780,16561,16561,16631,0
SJF,47,Bloody Mary,70,1778884780215,1778884796782,1778884796852,16567,16567,16637,0
SJF,309,Martini,60,1778884796786,1778884796854,1778884796914,68,68,128,0
SJF,7,Vodka shot,20,1778884796858,1778884796915,1778884796936,57,57,78,0
SJF,228,Bloody Mary,70,1778884781931,1778884796937,1778884797008,15006,15006,15077,0
SJF,47,Gin and Tonic,40,1778884797002,1778884797010,1778884797050,8,8,48,0
SJF,359,Bloody Mary,70,1778884783392,1778884797052,1778884797122,13660,13660,13730,0
SJF,372,Bloody Mary,70,1778884783746,1778884797124,1778884797194,13378,13378,13448,0
SJF,271,Bloody Mary,70,1778884784768,1778884797195,1778884797265,12427,12427,12497,0
SJF,293,Bloody Mary,70,1778884785203,1778884797267,1778884797338,12064,12064,12135,0
SJF,237,Bloody Mary,70,1778884785308,1778884797339,1778884797410,12031,12031,12102,0
SJF,372,Tequila shot,20,1778884797344,1778884797411,1778884797432,67,67,88,0
SJF,67,Bloody Mary,70,1778884786480,1778884797433,1778884797504,10953,10953,11024,0
SJF,293,Beer,25,1778884797488,1778884797505,1778884797530,17,17,42,0
SJF,190,Bloody Mary,70,1778884787509,1778884797532,1778884797602,10023,10023,10093,0
SJF,237,Cosmopolitan,65,1778884797560,1778884797604,1778884797670,44,44,110,0
SJF,264,Bloody Mary,70,1778884788150,1778884797671,1778884797741,9521,9521,9591,0
SJF,225,Bloody Mary,70,1778884788766,1778884797743,1778884797813,8977,8977,9047,0
SJF,190,Draft Beer,50,1778884797753,1778884797815,1778884797865,62,62,112,0
SJF,337,Bloody Mary,70,1778884788900,1778884797867,1778884797937,8967,8967,9037,0
SJF,345,Bloody Mary,70,1778884789014,1778884797939,1778884798009,8925,8925,8995,0
SJF,190,White Wine,25,1778884797965,1778884798011,1778884798036,46,46,71,0
SJF,281,Bloody Mary,70,1778884789969,1778884798037,1778884798108,8068,8068,8139,0
SJF,337,Tequila shot,20,1778884798087,1778884798109,1778884798129,22,22,42,0
SJF,351,Bloody Mary,70,1778884790429,1778884798131,1778884798201,7702,7702,7772,0
SJF,190,Tequila shot,20,1778884798186,1778884798202,1778884798223,16,16,37,0
SJF,337,Beer,25,1778884798132,1778884798224,1778884798249,92,92,117,0
SJF,190,Martini,60,1778884798226,1778884798251,1778884798311,25,25,85,0
SJF,281,Red Wine,25,1778884798258,1778884798312,1778884798337,54,54,79,0
SJF,94,Bloody Mary,70,1778884791887,1778884798339,1778884798409,6452,6452,6522,0
SJF,351,Red Wine,25,1778884798351,1778884798411,1778884798436,60,60,85,0
SJF,213,Bloody Mary,70,1778884793825,1778884798437,1778884798507,4612,4612,4682,0
SJF,281,Beer,25,1778884798488,1778884798509,1778884798534,21,21,46,0
SJF,47,Bloody Mary,70,1778884797160,1778884798535,1778884798605,1375,1375,1445,0
SJF,11,Mojito,75,1778884766873,1778884798607,1778884798682,31734,31734,31809,0
SJF,213,Tequila shot,20,1778884798658,1778884798684,1778884798704,26,26,46,0
SJF,12,Margarita,75,1778884766882,1778884798706,1778884798781,31824,31824,31899,0
SJF,213,White Wine,25,1778884798707,1778884798783,1778884798808,76,76,101,0
SJF,47,White Wine,25,1778884798756,1778884798810,1778884798835,54,54,79,0
SJF,11,White Wine,25,1778884798792,1778884798836,1778884798862,44,44,70,0
SJF,12,Beer,25,1778884798861,1778884798863,1778884798888,2,2,27,0
SJF,18,Margarita,75,1778884766971,1778884798890,1778884798965,31919,31919,31994,0
SJF,27,Mojito,75,1778884767090,1778884798967,1778884799042,31877,31877,31952,0
SJF,47,Draft Beer,50,1778884798985,1778884799043,1778884799094,58,58,109,0
SJF,18,Beer,25,1778884799045,1778884799095,1778884799120,50,50,75,0
SJF,11,Cosmopolitan,65,1778884799012,1778884799122,1778884799187,110,110,175,0
SJF,27,White Wine,25,1778884799152,1778884799188,1778884799214,36,36,62,0
SJF,12,Bloody Mary,70,1778884798989,1778884799215,1778884799285,226,226,296,0
SJF,49,Margarita,75,1778884767442,1778884799286,1778884799362,31844,31844,31920,0
SJF,54,Margarita,75,1778884767466,1778884799363,1778884799438,31897,31897,31972,0
SJF,27,White Wine,25,1778884799364,1778884799440,1778884799465,76,76,101,0
SJF,12,Draft Beer,50,1778884799435,1778884799467,1778884799517,32,32,82,0
SJF,64,Mojito,75,1778884767544,1778884799518,1778884799593,31974,31974,32049,0
SJF,71,Margarita,75,1778884767625,1778884799595,1778884799670,31970,31970,32045,0
SJF,12,Red Wine,25,1778884799617,1778884799672,1778884799697,55,55,80,0
SJF,27,Cosmopolitan,65,1778884799615,1778884799698,1778884799764,83,83,149,0
SJF,71,Tequila shot,20,1778884799750,1778884799765,1778884799785,15,15,35,0
SJF,64,Martini,60,1778884799703,1778884799787,1778884799847,84,84,144,0
SJF,12,White Wine,25,1778884799847,1778884799849,1778884799874,2,2,27,0
SJF,52,Mojito,75,1778884767657,1778884799876,1778884799951,32219,32219,32294,0
SJF,75,Margarita,75,1778884767708,1778884799953,1778884800028,32245,32245,32320,0
SJF,12,Cosmopolitan,65,1778884800025,1778884800030,1778884800095,5,5,70,0
SJF,52,Vodka shot,20,1778884800062,1778884800097,1778884800117,35,35,55,0
SJF,75,Beer,25,1778884800109,1778884800119,1778884800144,10,10,35,0
SJF,52,Beer,25,1778884800120,1778884800146,1778884800171,26,26,51,0
SJF,77,Margarita,75,1778884767739,1778884800173,1778884800248,32434,32434,32509,0
SJF,75,Cosmopolitan,65,1778884800244,1778884800250,1778884800315,6,6,71,0
SJF,52,Red Wine,25,1778884800271,1778884800317,1778884800342,46,46,71,0
SJF,77,White Wine,25,1778884800328,1778884800343,1778884800368,15,15,40,0
SJF,75,Cider,25,1778884800365,1778884800370,1778884800396,5,5,31,0
SJF,79,Mojito,75,1778884767747,1778884800397,1778884800473,32650,32650,32726,0
SJF,81,Margarita,75,1778884767805,1778884800474,1778884800549,32669,32669,32744,0
SJF,87,Mojito,75,1778884767839,1778884800551,1778884800626,32712,32712,32787,0
SJF,79,Beer,25,1778884800583,1778884800628,1778884800653,45,45,70,0
SJF,81,Martini,60,1778884800629,1778884800655,1778884800715,26,26,86,0
SJF,95,Mojito,75,1778884767924,1778884800717,1778884800792,32793,32793,32868,0
SJF,79,Cosmopolitan,65,1778884800753,1778884800794,1778884800859,41,41,106,0
SJF,81,Draft Beer,50,1778884800825,1778884800861,1778884800911,36,36,86,0
SJF,95,Red Wine,25,1778884800902,1778884800912,1778884800937,10,10,35,0
SJF,106,Margarita,75,1778884768019,1778884800939,1778884801014,32920,32920,32995,0
SJF,81,Cosmopolitan,65,1778884801011,1778884801016,1778884801081,5,5,70,0
SJF,107,Margarita,75,1778884768033,1778884801083,1778884801158,33050,33050,33125,0
SJF,81,Beer,25,1778884801131,1778884801160,1778884801185,29,29,54,0
SJF,95,Draft Beer,50,1778884801088,1778884801187,1778884801237,99,99,149,0
SJF,107,Bloody Mary,70,1778884801239,1778884801239,1778884801309,0,0,70,0
SJF,112,Margarita,75,1778884768076,1778884801311,1778884801386,33235,33235,33310,0
SJF,95,Red Wine,25,1778884801337,1778884801392,1778884801417,55,55,80,0
SJF,124,Mojito,75,1778884768275,1778884801419,1778884801495,33144,33144,33220,0
SJF,107,Red Wine,25,1778884801459,1778884801497,1778884801522,38,38,63,0
SJF,127,Margarita,75,1778884768286,1778884801524,1778884801599,33238,33238,33313,0
SJF,101,Mojito,75,1778884768377,1778884801600,1778884801676,33223,33223,33299,0
SJF,107,Beer,25,1778884801672,1778884801677,1778884801702,5,5,30,0
SJF,127,Martini,60,1778884801679,1778884801704,1778884801764,25,25,85,0
SJF,135,Margarita,75,1778884768404,1778884801766,1778884801842,33362,33362,33438,0
SJF,101,Red Wine,25,1778884801786,1778884801843,1778884801869,57,57,83,0
SJF,107,Gin and Tonic,40,1778884801802,1778884801870,1778884801910,68,68,108,0
SJF,147,Mojito,75,1778884768508,1778884801912,1778884801987,33404,33404,33479,0
SJF,135,Tequila shot,20,1778884801922,1778884801988,1778884802008,66,66,86,0
SJF,153,Margarita,75,1778884768629,1778884802010,1778884802085,33381,33381,33456,0
SJF,135,Cider,25,1778884802012,1778884802087,1778884802112,75,75,100,0
SJF,107,White Wine,25,1778884802021,1778884802113,1778884802139,92,92,118,0
SJF,101,Draft Beer,50,1778884802019,1778884802140,1778884802190,121,121,171,0
SJF,153,Martini,60,1778884802165,1778884802192,1778884802252,27,27,87,0
SJF,135,Gin and Tonic,40,1778884802212,1778884802254,1778884802294,42,42,82,0
SJF,107,Cider,25,1778884802289,1778884802296,1778884802321,7,7,32,0
SJF,101,Martini,60,1778884802291,1778884802322,1778884802383,31,31,92,0
SJF,153,Tequila shot,20,1778884802362,1778884802384,1778884802404,22,22,42,0
SJF,135,Red Wine,25,1778884802404,1778884802406,1778884802431,2,2,27,0
SJF,153,Martini,60,1778884802408,1778884802432,1778884802493,24,24,85,0
SJF,147,Cosmopolitan,65,1778884802097,1778884802494,1778884802559,397,397,462,0
SJF,107,Cosmopolitan,65,1778884802421,1778884802561,1778884802626,140,140,205,0
SJF,153,Vodka shot,20,1778884802603,1778884802628,1778884802648,25,25,45,0
SJF,135,Draft Beer,50,1778884802581,1778884802649,1778884802700,68,68,119,0
SJF,153,White Wine,25,1778884802651,1778884802701,1778884802726,50,50,75,0
SJF,147,Martini,60,1778884802610,1778884802728,1778884802788,118,118,178,0
SJF,156,Margarita,75,1778884768648,1778884802790,1778884802865,34142,34142,34217,0
SJF,135,Gin and Tonic,40,1778884802800,1778884802867,1778884802907,67,67,107,0
SJF,153,Draft Beer,50,1778884802877,1778884802908,1778884802958,31,31,81,0
SJF,156,Gin and Tonic,40,1778884802945,1778884802960,1778884803000,15,15,55,0
SJF,166,Mojito,75,1778884768732,1778884803002,1778884803077,34270,34270,34345,0
SJF,167,Margarita,75,1778884768778,1778884803078,1778884803153,34300,34300,34375,0
SJF,163,Margarita,75,1778884768799,1778884803155,1778884803230,34356,34356,34431,0
SJF,166,Vodka shot,20,1778884803187,1778884803232,1778884803252,45,45,65,0
SJF,167,Gin and Tonic,40,1778884803234,1778884803254,1778884803294,20,20,60,0
SJF,166,White Wine,25,1778884803255,1778884803295,1778884803320,40,40,65,0
SJF,163,Martini,60,1778884803310,1778884803322,1778884803382,12,12,72,0
SJF,178,Margarita,75,1778884768813,1778884803384,1778884803459,34571,34571,34646,0
SJF,200,Mojito,75,1778884769025,1778884803461,1778884803536,34436,34436,34511,0
SJF,163,Red Wine,25,1778884803492,1778884803538,1778884803563,46,46,71,0
SJF,178,Draft Beer,50,1778884803539,1778884803565,1778884803615,26,26,76,0
SJF,166,Bloody Mary,70,1778884803470,1778884803617,1778884803687,147,147,217,0
SJF,194,Mojito,75,1778884769040,1778884803689,1778884803764,34649,34649,34724,0
SJF,178,Red Wine,25,1778884803715,1778884803766,1778884803791,51,51,76,0
SJF,214,Margarita,75,1778884769168,1778884803793,1778884803868,34625,34625,34700,0
SJF,234,Mojito,75,1778884769301,1778884803870,1778884803945,34569,34569,34644,0
SJF,178,Gin and Tonic,40,1778884803942,1778884803947,1778884803987,5,5,45,0
SJF,214,Bloody Mary,70,1778884803949,1778884803989,1778884804060,40,40,111,0
SJF,239,Margarita,75,1778884769322,1778884804061,1778884804136,34739,34739,34814,0
SJF,131,Mojito,75,1778884769333,1778884804138,1778884804213,34805,34805,34880,0
SJF,241,Margarita,75,1778884769342,1778884804214,1778884804290,34872,34872,34948,0
SJF,239,Red Wine,25,1778884804217,1778884804291,1778884804316,74,74,99,0
SJF,243,Margarita,75,1778884769352,1778884804318,1778884804393,34966,34966,35041,0
SJF,244,Margarita,75,1778884769353,1778884804395,1778884804470,35042,35042,35117,0
SJF,248,Margarita,75,1778884769384,1778884804471,1778884804547,35087,35087,35163,0
SJF,251,Mojito,75,1778884769450,1778884804548,1778884804624,35098,35098,35174,0
SJF,161,Margarita,75,1778884769633,1778884804625,1778884804700,34992,34992,35067,0
SJF,248,Beer,25,1778884804627,1778884804702,1778884804727,75,75,100,0
SJF,276,Mojito,75,1778884769747,1778884804729,1778884804804,34982,34982,35057,0
SJF,251,Gin and Tonic,40,1778884804734,1778884804806,1778884804846,72,72,112,0
SJF,248,Cider,25,1778884804828,1778884804848,1778884804873,20,20,45,0
SJF,174,Mojito,75,1778884769771,1778884804874,1778884804950,35103,35103,35179,0
SJF,279,Mojito,75,1778884769778,1778884804951,1778884805026,35173,35173,35248,0
SJF,251,Tequila shot,20,1778884804956,1778884805028,1778884805048,72,72,92,0
SJF,248,Bloody Mary,70,1778884804973,1778884805050,1778884805120,77,77,147,0
SJF,251,White Wine,25,1778884805051,1778884805121,1778884805146,70,70,95,0
SJF,174,Martini,60,1778884805060,1778884805148,1778884805208,88,88,148,0
SJF,279,Cosmopolitan,65,1778884805136,1778884805209,1778884805275,73,73,139,0
SJF,248,Red Wine,25,1778884805270,1778884805276,1778884805301,6,6,31,0
SJF,251,Cider,25,1778884805296,1778884805302,1778884805328,6,6,32,0
SJF,174,Beer,25,1778884805318,1778884805329,1778884805354,11,11,36,0
SJF,279,Martini,60,1778884805325,1778884805356,1778884805416,31,31,91,0
SJF,288,Margarita,75,1778884769896,1778884805418,1778884805493,35522,35522,35597,0
SJF,248,Vodka shot,20,1778884805451,1778884805495,1778884805515,44,44,64,0
SJF,251,Red Wine,25,1778884805428,1778884805517,1778884805542,89,89,114,0
SJF,248,Gin and Tonic,40,1778884805518,1778884805543,1778884805583,25,25,65,0
SJF,288,White Wine,25,1778884805573,1778884805584,1778884805609,11,11,36,0
SJF,174,Draft Beer,50,1778884805454,1778884805611,1778884805661,157,157,207,0
SJF,289,Mojito,75,1778884769898,1778884805663,1778884805738,35765,35765,35840,0
SJF,251,Cider,25,1778884805692,1778884805739,1778884805765,47,47,73,0
SJF,288,Cosmopolitan,65,1778884805760,1778884805766,1778884805831,6,6,71,0
SJF,290,Margarita,75,1778884769899,1778884805833,1778884805908,35934,35934,36009,0
SJF,288,Bloody Mary,70,1778884805882,1778884805910,1778884805980,28,28,98,0
SJF,291,Mojito,75,1778884769915,1778884805981,1778884806056,36066,36066,36141,0
SJF,298,Margarita,75,1778884770006,1778884806058,1778884806133,36052,36052,36127,0
SJF,288,Beer,25,1778884806130,1778884806135,1778884806160,5,5,30,0
SJF,321,Margarita,75,1778884770168,1778884806161,1778884806236,35993,35993,36068,0
SJF,298,Tequila shot,20,1778884806213,1778884806238,1778884806258,25,25,45,0
SJF,291,Cosmopolitan,65,1778884806167,1778884806260,1778884806325,93,93,158,0
SJF,321,Martini,60,1778884806317,1778884806326,1778884806386,9,9,69,0
SJF,329,Mojito,75,1778884770302,1778884806388,1778884806463,36086,36086,36161,0
SJF,333,Mojito,75,1778884770433,1778884806464,1778884806539,36031,36031,36106,0
SJF,321,Martini,60,1778884806496,1778884806541,1778884806601,45,45,105,0
SJF,329,White Wine,25,1778884806573,1778884806603,1778884806628,30,30,55,0
SJF,338,Mojito,75,1778884770493,1778884806629,1778884806704,36136,36136,36211,0
SJF,333,Cider,25,1778884806650,1778884806706,1778884806731,56,56,81,0
SJF,321,Red Wine,25,1778884806711,1778884806732,1778884806757,21,21,46,0
SJF,344,Margarita,75,1778884770578,1778884806759,1778884806834,36181,36181,36256,0
SJF,329,Tequila shot,20,1778884806778,1778884806836,1778884806856,58,58,78,0
SJF,333,White Wine,25,1778884806831,1778884806857,1778884806882,26,26,51,0
SJF,338,Gin and Tonic,40,1778884806814,1778884806884,1778884806924,70,70,110,0
SJF,344,Gin and Tonic,40,1778884806914,1778884806926,1778884806966,12,12,52,0
SJF,347,Mojito,75,1778884770707,1778884806968,1778884807043,36261,36261,36336,0
SJF,333,Cider,25,1778884807033,1778884807045,1778884807070,12,12,37,0
SJF,338,Martini,60,1778884807034,1778884807072,1778884807132,38,38,98,0
SJF,344,Draft Beer,50,1778884807077,1778884807134,1778884807184,57,57,107,0
SJF,333,Gin and Tonic,40,1778884807170,1778884807186,1778884807226,16,16,56,0
SJF,260,Margarita,75,1778884770728,1778884807228,1778884807303,36500,36500,36575,0
SJF,338,Tequila shot,20,1778884807242,1778884807304,1778884807325,62,62,83,0
SJF,344,Draft Beer,50,1778884807284,1778884807326,1778884807376,42,42,92,0
SJF,338,Red Wine,25,1778884807328,1778884807378,1778884807403,50,50,75,0
SJF,376,Mojito,75,1778884771164,1778884807404,1778884807480,36240,36240,36316,0
SJF,322,Mojito,75,1778884771773,1778884807481,1778884807557,35708,35708,35784,0
SJF,338,Gin and Tonic,40,1778884807553,1778884807558,1778884807598,5,5,45,0
SJF,376,Gin and Tonic,40,1778884807590,1778884807600,1778884807640,10,10,50,0
SJF,215,Mojito,75,1778884771798,1778884807641,1778884807717,35843,35843,35919,0
SJF,338,Gin and Tonic,40,1778884807709,1778884807718,1778884807758,9,9,49,0
SJF,330,Mojito,75,1778884771852,1778884807760,1778884807835,35908,35908,35983,0
SJF,394,Mojito,75,1778884772013,1778884807836,1778884807911,35823,35823,35898,0
SJF,338,Bloody Mary,70,1778884807868,1778884807913,1778884807983,45,45,115,0
SJF,330,Beer,25,1778884807945,1778884807984,1778884808010,39,39,65,0
SJF,267,Margarita,75,1778884772177,1778884808011,1778884808086,35834,35834,35909,0
SJF,374,Mojito,75,1778884772482,1778884808088,1778884808163,35606,35606,35681,0
SJF,330,Cider,25,1778884808110,1778884808164,1778884808190,54,54,80,0
SJF,267,Draft Beer,50,1778884808166,1778884808191,1778884808241,25,25,75,0
SJF,353,Mojito,75,1778884772931,1778884808243,1778884808318,35312,35312,35387,0
SJF,357,Margarita,75,1778884772980,1778884808319,1778884808394,35339,35339,35414,0
SJF,9,Mojito,75,1778884773304,1778884808396,1778884808471,35092,35092,35167,0
SJF,353,Gin and Tonic,40,1778884808428,1778884808473,1778884808513,45,45,85,0
SJF,65,Margarita,75,1778884773507,1778884808514,1778884808589,35007,35007,35082,0
SJF,9,Martini,60,1778884808581,1778884808591,1778884808651,10,10,70,0
SJF,122,Margarita,75,1778884773984,1778884808653,1778884808728,34669,34669,34744,0
SJF,197,Margarita,75,1778884774488,1778884808729,1778884808804,34241,34241,34316,0
SJF,9,Beer,25,1778884808761,1778884808806,1778884808831,45,45,70,0
SJF,122,Red Wine,25,1778884808808,1778884808832,1778884808857,24,24,49,0
SJF,336,Margarita,75,1778884775283,1778884808858,1778884808933,33575,33575,33650,0
SJF,197,Red Wine,25,1778884808884,1778884808935,1778884808960,51,51,76,0
SJF,9,Cosmopolitan,65,1778884808931,1778884808962,1778884809027,31,31,96,0
SJF,336,Cider,25,1778884809014,1778884809028,1778884809054,14,14,40,0
SJF,122,Draft Beer,50,1778884809007,1778884809055,1778884809105,48,48,98,0
SJF,9,White Wine,25,1778884809077,1778884809107,1778884809132,30,30,55,0
SJF,6,Mojito,75,1778884776125,1778884809134,1778884809209,33009,33009,33084,0
SJF,336,Cider,25,1778884809154,1778884809210,1778884809236,56,56,82,0
SJF,102,Mojito,75,1778884776676,1778884809237,1778884809312,32561,32561,32636,0
SJF,126,Mojito,75,1778884777046,1778884809314,1778884809389,32268,32268,32343,0
SJF,6,Bloody Mary,70,1778884809319,1778884809390,1778884809460,71,71,141,0
SJF,199,Margarita,75,1778884777247,1778884809462,1778884809537,32215,32215,32290,0
SJF,126,Gin and Tonic,40,1778884809499,1778884809539,1778884809579,40,40,80,0
SJF,117,Margarita,75,1778884777299,1778884809581,1778884809656,32282,32282,32357,0
SJF,6,Red Wine,25,1778884809611,1778884809658,1778884809683,47,47,72,0
SJF,199,Cosmopolitan,65,1778884809617,1778884809685,1778884809750,68,68,133,0
SJF,117,Tequila shot,20,1778884809736,1778884809751,1778884809771,15,15,35,0
SJF,109,Mojito,75,1778884777496,1778884809773,1778884809848,32277,32277,32352,0
SJF,117,White Wine,25,1778884809774,1778884809849,1778884809874,75,75,100,0
SJF,199,Bloody Mary,70,1778884809800,1778884809876,1778884809946,76,76,146,0
SJF,300,Mojito,75,1778884778065,1778884809948,1778884810023,31883,31883,31958,0
SJF,14,Margarita,75,1778884778841,1778884810024,1778884810099,31183,31183,31258,0
SJF,299,Margarita,75,1778884779148,1778884810101,1778884810176,30953,30953,31028,0
SJF,300,White Wine,25,1778884810133,1778884810177,1778884810203,44,44,70,0
SJF,4,Mojito,75,1778884779511,1778884810204,1778884810279,30693,30693,30768,0
SJF,72,Mojito,75,1778884780259,1778884810281,1778884810356,30022,30022,30097,0
SJF,300,Martini,60,1778884810353,1778884810358,1778884810418,5,5,65,0
SJF,104,Margarita,75,1778884780762,1778884810419,1778884810494,29657,29657,29732,0
SJF,72,Beer,25,1778884810467,1778884810496,1778884810521,29,29,54,0
SJF,134,Margarita,75,1778884780845,1778884810523,1778884810598,29678,29678,29753,0
SJF,300,Draft Beer,50,1778884810528,1778884810599,1778884810649,71,71,121,0
SJF,84,Mojito,75,1778884781303,1778884810651,1778884810726,29348,29348,29423,0
SJF,134,Draft Beer,50,1778884810678,1778884810728,1778884810778,50,50,100,0
SJF,300,Beer,25,1778884810750,1778884810779,1778884810804,29,29,54,0
SJF,226,Margarita,75,1778884782012,1778884810806,1778884810881,28794,28794,28869,0
SJF,205,Margarita,75,1778884783070,1778884810882,1778884810957,27812,27812,27887,0
SJF,252,Margarita,75,1778884783394,1778884810959,1778884811034,27565,27565,27640,0
SJF,397,Margarita,75,1778884784083,1778884811036,1778884811111,26953,26953,27028,0
SJF,391,Margarita,75,1778884784166,1778884811112,1778884811188,26946,26946,27022,0
SJF,252,Red Wine,25,1778884811114,1778884811189,1778884811214,75,75,100,0
SJF,397,Cider,25,1778884811191,1778884811216,1778884811241,25,25,50,0
SJF,341,Mojito,75,1778884784840,1778884811243,1778884811318,26403,26403,26478,0
SJF,29,Mojito,75,1778884786245,1778884811320,1778884811395,25075,25075,25150,0
SJF,16,Margarita,75,1778884786521,1778884811396,1778884811472,24875,24875,24951,0
SJF,341,Beer,25,1778884811428,1778884811473,1778884811498,45,45,70,0
SJF,40,Mojito,75,1778884786635,1778884811500,1778884811575,24865,24865,24940,0
SJF,29,Cosmopolitan,65,1778884811505,1778884811577,1778884811643,72,72,138,0
SJF,218,Mojito,75,1778884787552,1778884811644,1778884811720,24092,24092,24168,0
SJF,40,Draft Beer,50,1778884811686,1778884811721,1778884811771,35,35,85,0
SJF,29,Bloody Mary,70,1778884811693,1778884811773,1778884811843,80,80,150,0
SJF,177,Mojito,75,1778884787586,1778884811845,1778884811920,24259,24259,24334,0
SJF,40,Draft Beer,50,1778884811871,1778884811921,1778884811971,50,50,100,0
SJF,221,Margarita,75,1778884787619,1778884811973,1778884812048,24354,24354,24429,0
